book_id,title,authors,language_code,average_rating,ratings_count
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,en-US,3.96,250000
236093,"The Wonderful Wizard of Oz (Oz, #1)","L. Frank Baum, W.W. Denslow",eng,3.98,247521
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,eng,3.96,250221
16143347,We Were Liars,E. Lockhart,eng,3.85,273442
11590,'Salem's Lot,Stephen King,en-GB,3.99,228680
7745,Fear and Loathing in Las Vegas,"Hunter S. Thompson, Ralph Steadman",eng,4.08,232489
10025305,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,eng,4.46,307994
20910157,Yes Please,Amy Poehler,eng,3.81,251082
12996,Othello,William Shakespeare,eng,3.88,238875
6149,Beloved,Toni Morrison,eng,3.77,233825
3236307,"Graceling (Graceling Realm, #1)",Kristin Cashore,en-CA,4.1,281185
78411,"The Bad Beginning (A Series of Unfortunate Events, #1)","Lemony Snicket, Brett Helquist",eng,3.89,275670
355697,All Quiet on the Western Front,"Erich Maria Remarque, A.W. Wheen",en-US,3.92,249113
191139,"Oh, The Places You'll Go!",Dr. Seuss,en-US,4.34,257260
16115612,And the Mountains Echoed,Khaled Hosseini,eng,4.03,199326
7082,Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",eng,4.08,223828
18254,Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",eng,3.85,230181
11149,The Screwtape Letters,C.S. Lewis,eng,4.21,116277
6936382,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,en-US,4.08,259479
113946,How the Grinch Stole Christmas!,Dr. Seuss,eng,4.36,250602
5805,V for Vendetta,"Alan Moore, David   Lloyd",eng,4.25,210682
2203,John Adams,David McCullough,eng,4.05,215780
14995,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,eng,3.94,205986
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,eng,4.1,242503
22232,"Stargirl (Stargirl, #1)",Jerry Spinelli,eng,3.74,237560
7090447,"The Red Pyramid (Kane Chronicles, #1)",Rick Riordan,eng,4.06,232791
350,Stranger in a Strange Land,Robert A. Heinlein,eng,3.91,220301
10176,Dress Your Family in Corduroy and Denim,David Sedaris,eng,4.08,191923
6319,The BFG,"Roald Dahl, Quentin Blake",eng,4.22,245855
21,A Short History of Nearly Everything,Bill Bryson,en-US,4.19,191535
1852,The Call of the Wild,Jack London,eng,3.83,223932
7864437,"The Death Cure (Maze Runner, #3)",James Dashner,eng,3.77,223674
16793,Stardust,Neil Gaiman,eng,4.07,237602
33917,The Namesake,Jhumpa Lahiri,en-US,3.96,184211
8667848,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,eng,3.99,226622
11297,Norwegian Wood,"Haruki Murakami, Jay Rubin",eng,4.02,183988
5168,Where the Heart Is,Billie Letts,en-US,4.0,208333
6567017,"Will Grayson, Will Grayson","John Green, David Levithan",eng,3.84,236431
1241,A Million Little Pieces,James Frey,en-CA,3.62,184241
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,eng,4.3,256745
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,eng,4.04,202135
233818,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",Scott O'Dell,en-CA,3.8,236015
17250,The Crucible,"Arthur Miller, Christopher Bigsby",eng,3.55,242980
50,"Hatchet (Brian's Saga, #1)",Gary Paulsen,en-US,3.68,222553
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,eng,4.43,208944
51496,The Strange Case of Dr. Jekyll and Mr. Hyde,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",eng,3.79,223535
7784,The Lorax,Dr. Seuss,eng,4.35,226564
389627,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,en-US,3.96,254852
7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,eng,4.24,274987
2802316,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,en-US,4.37,266742
46170,For Whom the Bell Tolls,Ernest Hemingway,eng,3.95,195063
3367956,Hotel on the Corner of Bitter and Sweet,Jamie Ford,eng,3.98,197294
343,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",eng,4.0,178135
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,eng,3.73,179347
3950967,The Tales of Beedle the Bard,J.K. Rowling,en-US,4.06,284833
22328,Neuromancer,William Gibson,eng,3.88,183878
10799,A Farewell to Arms,Ernest Hemingway,en-US,3.79,186613
391729,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,en-GB,4.15,195689
10534,The Art of War,"Sun Tzu, Thomas Cleary",eng,3.95,167332
11367726,Defending Jacob,William Landay,eng,3.97,182025
4980,Breakfast of Champions,Kurt Vonnegut Jr.,eng,4.08,178154
627206,The New Drawing on the Right Side of the Brain,Betty Edwards,en-US,3.84,218264
5826,Bel Canto,Ann Patchett,eng,3.92,192330
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,eng,4.0,171558
9375,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,,4.26,207508
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,en-US,3.61,199346
33722,The Undomestic Goddess,Sophie Kinsella,eng,3.82,200509
567795,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,en-US,4.23,165675
7190,The Three Musketeers,Alexandre Dumas,,4.06,195274
6948436,Little Bee,Chris Cleave,en-US,3.7,116784
3975774,"Evermore (The Immortals, #1)",Alyson Noel,en-US,3.59,230031
6327,The Witches,"Roald Dahl, Quentin Blake",en-US,4.17,221431
40440,The Thirteenth Tale,Diane Setterfield,eng,3.95,213200
6479259,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,eng,4.37,224247
5996153,"Blood Promise (Vampire Academy, #4)",Richelle Mead,en-US,4.35,231853
3478,Message in a Bottle,Nicholas Sparks,en-US,3.95,185116
8683812,The Paris Wife,Paula McLain,eng,3.79,191850
862041,"Harry Potter Boxset (Harry Potter, #1-7)",J.K. Rowling,eng,4.74,190050
16248068,"The Elite (The Selection, #2)",Kiera Cass,eng,4.02,234247
119073,The Name of the Rose,"Umberto Eco, William Weaver, Seán Barrett",en-US,4.11,200217
46799,Go Ask Alice,"Beatrice Sparks, Anonymous",eng,3.77,196677
310612,A Confederacy of Dunces,"John Kennedy Toole, Walker Percy",eng,3.89,170776
92303,The Importance of Being Earnest,Oscar Wilde,eng,4.17,210630
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,eng,4.47,277491
34497,"The Color of Magic (Discworld, #1; Rincewind #1)",Terry Pratchett,eng,3.97,190590
4929,Kafka on the Shore,"Haruki Murakami, Philip Gabriel",en-US,4.13,167593
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas Harris,eng,4.01,194013
41804,"I, Robot (Robot #0.1)",Isaac Asimov,eng,4.17,198368
42899,"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,eng,4.21,227021
7791997,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,en-US,4.07,226237
6482837,Before I Fall,Lauren Oliver,eng,3.92,220160
9777,The God of Small Things,Arundhati Roy,eng,3.91,165378
18079776,The Invention of Wings,Sue Monk Kidd,en-US,4.23,168006
6469165,What Alice Forgot,Liane Moriarty,eng,4.05,165704
3869,A Brief History of Time,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",eng,4.12,165628
7315573,"Fall of Giants (The Century Trilogy, #1)",Ken Follett,eng,4.26,168911
6320534,Under the Dome,Stephen King,eng,3.89,183292
830,Snow Crash,Neal Stephenson,eng,4.02,175883
51738,Just Listen,Sarah Dessen,en-US,4.06,202180
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)","A.A. Milne, Ernest H. Shepard",eng,4.34,207550
9736930,Before I Go to Sleep,S.J. Watson,en-CA,3.87,180896
102868,A Study in Scarlet,Arthur Conan Doyle,eng,4.15,201499
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,eng,4.03,211645
56495,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,en-US,3.9,170491
676924,"Betrayed (House of Night, #2)","P.C. Cast, Kristin Cast",en-US,3.93,205340
47212,"Storm Front (The Dresden Files, #1)",Jim Butcher,en-US,4.02,203053
50398,Northanger Abbey,"Jane Austen, Alfred MacAdam",eng,3.8,205167
16101128,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,eng,4.1,260048
10920,Cold Mountain,Charles Frazier,en-US,3.83,185979
767680,If You Give a Mouse a Cookie,"Laura Joffe Numeroff, Felicia Bond",en-US,4.24,198083
42155,"Something Blue (Darcy & Rachel, #2)",Emily Giffin,en-US,3.92,172417
12220,A Streetcar Named Desire,Tennessee Williams,eng,3.97,194493
10692,The Historian,Elizabeth Kostova,eng,3.77,190473
20170404,Station Eleven,Emily St. John Mandel,eng,4.02,160466
18774964,A Man Called Ove,"Fredrik Backman, Henning Koch",eng,4.35,183777
18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,eng,4.59,162099
1078,"The Good Earth (House of Earth, #1)",Pearl S. Buck,eng,3.97,182220
2784,Ways of Seeing,John Berger,eng,3.75,155658
5364,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,eng,4.31,178110
1923820,Holy Bible: King James Version,Anonymous,eng,4.43,159457
14758,In Her Shoes,Jennifer Weiner,,3.78,167400
659469,The Hobbit: Graphic Novel,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",eng,4.48,155338
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,eng,3.89,160330
37415,Their Eyes Were Watching God,Zora Neale Hurston,eng,3.87,181106
41899,Fantastic Beasts and Where to Find Them,"Newt Scamander, J.K. Rowling, Albus Dumbledore",eng,3.95,185928
17851885,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,"Malala Yousafzai, Christina Lamb",eng,4.06,214412
45032,Mansfield Park,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",eng,3.84,205064
4069,Man's Search for Meaning,Viktor E. Frankl,eng,4.33,171281
237209,"In the Woods (Dublin Murder Squad, #1)",Tana French,eng,3.74,188024
14743,The God Delusion,Richard Dawkins,eng,3.89,162740
8492825,"Where She Went (If I Stay, #2)",Gayle Forman,en-US,4.06,193141
7069,The World According to Garp,John Irving,eng,4.07,167106
78129,"Killing Floor (Jack Reacher, #1)",Lee Child,eng,4.04,162972
2932,Robinson Crusoe,"Daniel Defoe, Gerald McCann, Virginia Woolf",eng,3.66,178188
28862,The Prince,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",eng,3.78,153128
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,eng,4.06,192315
43889,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,eng,4.13,175771
6837103,The Kitchen House,Kathleen Grissom,en-CA,4.18,168082
5113,Franny and Zooey,J.D. Salinger,en-US,3.98,152906
29059,Choke,Chuck Palahniuk,eng,3.69,154643
4934,The Brothers Karamazov,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",eng,4.3,155838
307791,"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,eng,3.85,198809
7670,The Andromeda Strain,Michael Crichton,,3.87,173186
11566,The Green Mile,Stephen King,eng,4.42,173950
2547,The Prophet,Kahlil Gibran,eng,4.22,142641
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,eng,4.35,184007
2866718,"Untamed (House of Night, #4)","P.C. Cast, Kristin Cast",en-US,3.95,191743
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,en-US,4.04,164287
11138,Mere Christianity,C.S. Lewis,eng,4.31,184759
29044,The Secret History,Donna Tartt,eng,4.07,168405
4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,eng,3.68,145459
1295,"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,eng,4.02,176062
3685,Black Beauty,Anna Sewell,eng,3.94,183255
656,War and Peace,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",eng,4.11,168037
28676,American Psycho,Bret Easton Ellis,eng,3.81,166083
38980,"The Princess Diaries (The Princess Diaries, #1)",Meg Cabot,eng,3.76,193140
7061,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",Alexander McCall Smith,eng,3.75,180320
138398,"The Walking Dead, Vol. 01: Days Gone Bye","Robert Kirkman, Tony Moore",en-GB,4.3,164530
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,eng,4.12,170841
11422,Redeeming Love,Francine Rivers,eng,4.48,157506
27523,"Left Behind (Left Behind, #1)","Tim LaHaye, Jerry B. Jenkins",eng,3.81,161173
18635016,"The One (The Selection, #3)",Kiera Cass,eng,4.21,139544
7938275,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",Suzanne Collins,eng,4.49,129665
1869,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,eng,3.6,152786
1358844,Remember Me?,Sophie Kinsella,eng,3.76,170096
233649,"The Great Hunt (Wheel of Time, #2)",Robert Jordan,en-US,4.2,162595
6534,"Postmortem (Kay Scarpetta, #1)",Patricia Cornwell,eng,4.01,167379
23919,The Complete Stories and Poems,Edgar Allan Poe,en-US,4.37,160063
561909,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",en-US,4.42,171384
3590,The Adventures of Sherlock Holmes,Arthur Conan Doyle,eng,4.29,139816
16735,The Prince of Tides,Pat Conroy,eng,4.22,159596
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,eng,4.17,147717
4268157,"Perfect Chemistry (Perfect Chemistry, #1)",Simone Elkeles,eng,4.07,198627
34268,Peter Pan,"J.M. Barrie, Michael Hague",en-US,4.1,169306
24768,"Pretties (Uglies, #2)",Scott Westerfeld,eng,3.85,193405
11275,The Wind-Up Bird Chronicle,"Haruki Murakami, Jay Rubin",eng,4.17,133408
79885,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",Michael Connelly,eng,4.14,149438
49628,Cloud Atlas,David Mitchell,eng,4.01,152441
133518,The Things They Carried,Tim O'Brien,en-US,4.12,168678
114683,Wall and Piece,Banksy,eng,3.83,149453
9593911,"Pandemonium (Delirium, #2)",Lauren Oliver,eng,4.07,181656
17231,"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,eng,3.89,150055
110494,"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,eng,3.97,190565
34897,"The Dragon Reborn (Wheel of Time, #3)",Robert Jordan,eng,4.23,153809
7733,Gulliver's Travels,"Jonathan Swift, Robert DeMaria Jr.",eng,3.55,168727
12957,Much Ado About Nothing,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",eng,4.06,175616
52357,Beowulf,"Unknown, Seamus Heaney",en-US,3.42,155903
59980,Batman: Year One,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",eng,4.23,145267
24817626,Go Set a Watchman,Harper Lee,eng,3.31,138669
1044355,When You Are Engulfed in Flames,David Sedaris,en-US,4.04,150898
8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,eng,4.04,198283
17878931,"Red Queen (Red Queen, #1)",Victoria Aveyard,eng,4.08,83354
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,eng,4.03,155977
386187,Midnight in the Garden of Good and Evil,John Berendt,eng,3.9,167997
15717943,"Hopeless (Hopeless, #1)",Colleen Hoover,eng,4.34,189938
3008,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",eng,4.2,199872
51737,The Truth About Forever,Sarah Dessen,en-US,4.13,179415
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,eng,3.9,189671
6527740,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,eng,4.42,206792
77767,"Little House on the Prairie (Little House, #2)","Laura Ingalls Wilder, Garth Williams",eng,4.18,195424
144974,The Velveteen Rabbit,"Margery Williams Bianco, William   Nicholson",eng,4.29,173469
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,eng,3.76,139411
8909,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",eng,3.8,159752
162085,"Pretty Little Liars (Pretty Little Liars, #1)",Sara Shepard,en-US,3.9,156328
231850,Corduroy,Don Freeman,en-US,4.28,160860
3109,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,eng,4.17,133271
15790842,Life After Life,Kate Atkinson,eng,3.74,138454
3462,The Rescue,Nicholas Sparks,en-US,4.1,142092
107291,Needful Things,Stephen King,,3.87,153821
10987,"Voyager (Outlander, #3)",Diana Gabaldon,eng,4.38,157395
117251,"Hamlet: Screenplay, Introduction And Film Diary","Kenneth Branagh, William Shakespeare",eng,4.12,156869
10603,Cujo,Stephen King,spa,3.65,158215
10956,The Virgin Suicides,Jeffrey Eugenides,eng,3.83,159249
140077,"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,eng,4.13,199572
32261,Tess of the D'Urbervilles,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",eng,3.77,171599
2175,Madame Bovary,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",eng,3.64,158877
378,The Phantom Tollbooth,"Norton Juster, Jules Feiffer",en-US,4.22,178432
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,eng,4.64,144822
140082,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,en-GB,4.03,181323
248704,It's Kind of a Funny Story,Ned Vizzini,en-US,4.14,161001
68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,eng,4.35,150736
25041504,"After You (Me Before You, #2)",Jojo Moyes,eng,3.7,99342
10032672,The Language of Flowers,Vanessa Diffenbaugh,eng,4.07,140076
59960,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)","Frank Miller, Klaus Janson, Lynn Varley",eng,4.25,135979
13152,"The Angel Experiment (Maximum Ride, #1)",James Patterson,eng,4.08,172302
285092,High Fidelity,Nick Hornby,eng,3.94,134849
15925,The Guardian,Nicholas Sparks,en-US,4.14,136427
46756,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,eng,4.0,151500
1274,"Men Are from Mars, Women Are from Venus",John Gray,en-US,3.52,113915
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,eng,4.0,134177
7669,Timeline,Michael Crichton,en-US,3.83,148563
19380,Candide,Voltaire,eng,3.76,151471
84981,Tuck Everlasting,Natalie Babbitt,eng,3.85,174280
10629,Christine,"Stephen King, Marie Milpois",fre,3.72,151160
197084,Are You My Mother?,P.D. Eastman,eng,4.16,174204
222078,The Story of Art,E.H. Gombrich,en-US,3.83,164708
13206760,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,eng,4.3,193766
69571,"Rich Dad, Poor Dad",Robert T. Kiyosaki,eng,3.95,153764
10637766,"Silence (Hush, Hush, #3)",Becca Fitzpatrick,eng,4.16,190722
6101718,The Magicians (The Magicians #1),Lev Grossman,eng,3.47,147908
13615,"Death Note, Vol. 1: Boredom (Death Note, #1)","Tsugumi Ohba, Takeshi Obata",eng,4.42,139501
3682,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,eng,3.79,173613
256566,Everything Is Illuminated,Jonathan Safran Foer,eng,3.9,131492
15769,"The Bourne Supremacy (Jason Bourne, #2)",Robert Ludlum,en-US,4.09,142168
16056408,"Easy (Contours of the Heart, #1)",Tammara Webber,en-CA,4.11,133937
58696,David Copperfield,"Charles Dickens, Jeremy Tambling",eng,3.96,150512
693208,The Absolutely True Diary of a Part-Time Indian,"Sherman Alexie, Ellen Forney",eng,4.11,160607
117833,The Master and Margarita,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",eng,4.32,131389
13642,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,en-US,3.99,155042
357664,Because of Winn-Dixie,"Kate DiCamillo, Chris Sheban",eng,4.0,154476
5148,A Separate Peace,John Knowles,en-US,3.56,155901
5349,The Rainmaker,John Grisham,eng,3.91,137412
3836,Don Quixote,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",eng,3.85,134931
45107,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,eng,4.14,132777
8695,"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)",Douglas Adams,eng,4.22,153838
7740152,"Torment (Fallen, #2)",Lauren Kate,eng,3.89,174393
19321,The Tale of Peter Rabbit,Beatrix Potter,eng,4.17,162373
65641,"The Silver Chair (Chronicles of Narnia, #4)","C.S. Lewis, Pauline Baynes",eng,3.95,170453
2767793,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,eng,4.46,143622
68783,"Girl, Interrupted",Susanna Kaysen,eng,3.9,145161
40173,"Are You There, Vodka? It's Me, Chelsea",Chelsea Handler,,3.85,127096
71728,Jonathan Livingston Seagull,"Richard Bach, Russell Munson",en-US,3.8,133728
8755785,"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare,eng,4.48,177796
310259,Love You Forever,"Robert Munsch, Sheila McGraw",en-GB,4.34,159703
10567,Cell,Stephen King,en-US,3.64,144591
16158542,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,eng,4.32,113565
7332,The Silmarillion (Middle-Earth Universe),"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",eng,3.87,134106
5094,"The Drawing of the Three (The Dark Tower, #2)",Stephen King,eng,4.23,139052
3407877,The Forgotten Garden,Kate Morton,en-GB,4.12,138377
